Label,Tweet
Non_HS,adzannmagrib @Jimta14_ @detikcom Kalo di nantikan         ya monggo duluan lur          x85
Non_HS,adzannmagrib @Jimta14_ @detikcom Oh gtu jd mksdnya kalau perjumpaan dgn hukum       itu orang\xc2\xb2 apa   ?
Non_HS,adzannmagrib @Jimta14_ @detikcom Ya kan untuk yg beriman      lah yg ini gimana
Non_HS,adzannmagrib @tommyandro01 @Jimta14_ @detikcom 8 Mei nantang sekarang beneran ditaklukan corona https://t   co/zWZaAW3673
Non_HS,adzannmagrib @tommyandro01 @Jimta14_ @detikcom Betul       sibuk mencaci kematian orang       seolah mreka ga akan menghadapi mati juga   
Non_HS,adzannmagrib @tommyandro01 @Jimta14_ @detikcom saat masih ngaji dulu    guru ngaji sy berkata kemuliaan seseorang bix80\ https://t   co/WTZLCss7Dr
HS,AFauzi51174584 @detikcom akun alter ? hehehe maap ngab kalau bacot kasih foto aku gemes x81
Non_HS,AFauzi51174584 @detikcom Akun telur       hmm ni bapaknya ya
HS,AFauzi51174584 @detikcom Alah DANCOK
Non_HS,AFauzi51174584 @detikcom Anak itu khan gak beli bir       atau barang lain yg emang untuk dewasa    Ya gak ada tanggung jx80\ https://t   co/58tm4VceM3
Non_HS,AFauzi51174584 @detikcom Artinya ortunya ga bisa didik anak mau pake gaya apa pendidikan dasar anak itu dari orangx80\ https://t   co/HlgwaoFci5
Non_HS,AFauzi51174584 @detikcom bagaimana kalau kasusnya dibalik?dia tdk mau melayani anak yg mau topup game 800 ribu krnx80\ https://t   co/jcdXyO0CNI
Abusive,AFauzi51174584 @detikcom Blok goblok yg salah didik elu yg elu marahin orang lain
HS,AFauzi51174584 @detikcom BLOKKK  Bener mas2 indomaret       dia cuma  melayani  krn pembeli adalah raja    Sopan ga lu nax80\ https://t   co/sPHyS66NaX
Non_HS,AFauzi51174584 @detikcom Bloon      mereka hanya menjalankan tugas       kenapa anaknya diberikan uang 800??
Non_HS,AFauzi51174584 @detikcom Coba kalo Kira2 berita nya dibalik   viral ortu marahi kasir indomaret gegara anak nya dix80\ https://t   co/4q2jDg1X5l
Non_HS,AFauzi51174584 @detikcom Dablegg ni orang        pedagang ya pasti nyari untung lah soal mendidik mah ya balik lagi k ox80\ https://t   co/mCWiQwFmHW
Non_HS,AFauzi51174584 @detikcom Dy bukan pedagang ngab       dia hanya pegawai yg tugasnya melayani pembeli       dimatanya semua sx80\ https://t   co/Gk3PNpqu5o
Non_HS,AFauzi51174584 @detikcom Eh panji elu kalo ke indomaret beli sempak terus di tanya tanya risih kga luh??  Bego lux80\ https://t   co/6xQ8ILzHJr
Non_HS,AFauzi51174584 @detikcom Eh zi lu gak malu komen kyk gtu x81 anak anak lu kok org lain yg repot    Namanya jg org dagax80\ https://t   co/QBXBTYGLzT
Non_HS,AFauzi51174584 @detikcom Ente ini kayaknya tipikal ortu yg kl anak kejedot meja       malah mejanya yg d salahin
Abusive,AFauzi51174584 @detikcom GOBLOK aja deh pas buat komen ini
HS,AFauzi51174584 @detikcom Goblok ga siii https://t   co/RSxg2GlAP7
HS,AFauzi51174584 @detikcom HAHHHHHHH GIMANE SIK LU? PAHAM KAGA SIH?  YA DIDIK LAH ANAKNYA KOK BISA SAMPE BELI GITUANx80\ https://t   co/xGv6wxUri4
Non_HS,AFauzi51174584 @detikcom Harusnya kasir indomaret nanya dulu ye ke anak2 yg belanja ke situ          Lu anak siapa tong      x80\ https://t   co/YSQvY3OSZ5
Non_HS,AFauzi51174584 @detikcom Indomaret buka bisnis sampingan jasa penitipan anak free WiFi aja       sekalian           Woy yg bx80\ https://t   co/7O2XeaVQPs
HS,AFauzi51174584 @detikcom Ini ni orang pas lahir diatas motor       otaknya bergetar
Non_HS,AFauzi51174584 @detikcom Introspeksi diri dulu cara didik anak yang bener
Non_HS,AFauzi51174584 @detikcom jangan sampai kasus ini menimpa kita    yg kena kasus ini berarti terbukti sebagai orang tux80\ https://t   co/VSunTOSr4c
Non_HS,AFauzi51174584 @detikcom Kalau ingin nyalahin sekalian aja salahin yg jual hp   pabrik hpnya ato yg bikin game on lix80\ https://t   co/ybPzucqZi0
Non_HS,AFauzi51174584 @detikcom Kalo gak ada PERATURAN TERTULISNYA yah berarti boleh dong top up 800  game online   KECUALIx80\ https://t   co/OeQzUTzjYV
Non_HS,AFauzi51174584 @detikcom Kalo itu menimpa anak saya sih anak yg saya hukum dan saya yg intropeksi diri    Yang bertax80\ https://t   co/Ng7H505JkA
Non_HS,AFauzi51174584 @detikcom kalo kasusnya orang yg mau beli itu anak sultan gimana coba      yakali diceramahin dulu ama kasir x94
Non_HS,AFauzi51174584 @detikcom kalo pedagang itu nyari rugi       dia gak mau bedagang bos    kalau kasus ini menimpa pada kitax80\ https://t   co/JdyYYX75rB
Non_HS,AFauzi51174584 @detikcom Kamu yg bodoh       gak bisa didik anak bisa top up sendiri sampai 800rb       kalo kamu belanja di indomaret   
Non_HS,AFauzi51174584 @detikcom kasian ni anaknya ntar pasti ga dididik dengan benar       kalo anaknya salah ntar yang disalahin org lain
Non_HS,AFauzi51174584 @detikcom Kasian para pedagang yg dagang disekitaran mas nya       semoga pada kuat yax94
Non_HS,AFauzi51174584 @detikcom Kita menjadi orang dewasa bahkan orang tua       bukan hanya menjadi org tua utk anak kandungx80\ https://t   co/YWFZ7VwMyd
Non_HS,AFauzi51174584 @detikcom Kl orang kaya anak beli voucher 800k hal yang biasa       apa kasir harus tanya dulu orang tuax80\ https://t   co/kwdJwmmFv8
Non_HS,AFauzi51174584 @detikcom Knp ngga sekalian salahin corona      
Abusive,AFauzi51174584 @detikcom Kontol
HS,AFauzi51174584 @detikcom Kontol kau putus aja saat mau klimaks biar anaklu gak kasihan punya model bapak kayak kau
Non_HS,AFauzi51174584 @detikcom Lah kan yg punya tanggung jawab terhadap anak itu kan orang tuanya    Kenapa tanggung jawabx80\ https://t   co/zKl86hbNc7
Non_HS,AFauzi51174584 @detikcom Lah masa pelayan indomaret harus cek background masing2 anak yang mau bayar top up game?x80\ https://t   co/6TP8GVf0OB
Abusive,AFauzi51174584 @detikcom Lah tolol       lu punya anak diurus yg bener jgn main nyalahin orang lain   
Non_HS,AFauzi51174584 @detikcom Lah ya kalo misalkan kita yang jadi orang tuanya pasti marahin anaknya lah wong anaknya yx80\ https://t   co/31lkrqfSDD
Non_HS,AFauzi51174584 @detikcom Lah       mereka cuma melayani    Apa salahnya? Yang salah ya orang tuanya       bisa sampe blunder   x80\ https://t   co/eAg9Z93kvk
Non_HS,AFauzi51174584 @detikcom Lha salah sendiri udh boleh pegang hp       kok nyalahin orng lain    Masa kasir harus repot2 tax80\ https://t   co/iUnwzOrNX8
HS,AFauzi51174584 @detikcom Lo goblok banget sumpah       idiot jg          Kalo yg begitu udah bukan urusan pedagang karna pedax80\ https://t   co/uuNlx4XK6z
Non_HS,AFauzi51174584 @detikcom Lucu kalo orang lain harus bertanggung jawab atas kewajiban anda sebagai orang tua   
Non_HS,AFauzi51174584 @detikcom lucu sekali komen anda      ortu yg ga bisa didik anak malah org lain yg suruh didik anak      pax80\ https://t   co/ABaQEvYWu3
Non_HS,AFauzi51174584 @detikcom Maap ya nih       tugasnya orang tua ya untuk mendidik dan mengawasi anaknya terutama di bawahx80\ https://t   co/kfCgXyZXCf
HS,AFauzi51174584 @detikcom Mohon maaf ya bapak yg paling suci enak yaa bacot nyaa kayak gak pernah ambil duit emak dx80\ https://t   co/iKeLHfwgcH
Non_HS,AFauzi51174584 @detikcom Namanya juga org jualan             gak mau tau uangnya dapet dmn yg penting beli yah bayar            dix80\ https://t   co/GzdxjUffZp
Non_HS,AFauzi51174584 @detikcom Ngasih pendapat saja    Kalau terjadi di saya    Anak saya yang akan saya tegur     Dan Saat kex80\ https://t   co/FA8ELRdBpP
Non_HS,AFauzi51174584 @detikcom Ngga ada peraturanya Menolak pembeli broo Kecuali beli alcohol tuh anak kecil Bisa nolak
Non_HS,AFauzi51174584 @detikcom Orang tua punya tanggung jawab dalam mendidik dan memantau anak    Kapan anak sdh diijinkanx80\ https://t   co/UOqmuGcoMS
Non_HS,AFauzi51174584 @detikcom Orangtua juga harus mempunyai tanggungjawab terhadap anaknya       tidak cuman cari enaknya aja   
Non_HS,AFauzi51174584 @detikcom Pedagang bukan hanya cri untung       laaah orang tua bukan hanya ngebesarin       tapi kontrol danx80\ https://t   co/U5X0bLIn8t
Non_HS,AFauzi51174584 @detikcom Punya anak bisa       tanggung jawab gak ada          didik gabisa bikin doang bisa    Nanyain tanggunx80\ https://t   co/dfdgO9q6Y5
Non_HS,AFauzi51174584 @detikcom Saya pgn reply baik2 trs jelasin baik2    Tp kayaknya ni org blm pny anak       kalopun udh pnyx80\ https://t   co/qdAjEJ1ekc
Non_HS,AFauzi51174584 @detikcom Sebelom nyalahin org l  Trus        fungsi lo sbg ortu apa?? Pengawasan lo sbg ortu gimana? Anx80\ https://t   co/yk9wwDLu8z
Non_HS,AFauzi51174584 @detikcom Sebenernya tinggal cara bertutur kata aja sih       nanya boleh2 aja      asal jangan meminta pertx80\ https://t   co/Wk4gk6SgE9
Non_HS,AFauzi51174584 @detikcom Sejak kapan voucher game itu ada batasan umur kayak beli rokok tong Kalo si anak beli rokx80\ https://t   co/GTkh2s7Z7n
Non_HS,AFauzi51174584 @detikcom Setau saya petugas Indomaret ga punya hak buat nanya  dek itu duitnya dari mana?     Lucu juga antum hehe
HS,AFauzi51174584 @detikcom Tanggung jwb indomaret hny sebatas masuk gakny apa yg dminta customer tolol          bkn tanggux80\ https://t   co/PJ5RXxuLSN
Non_HS,AFauzi51174584 @detikcom Tapi kan pegawainya ga sepenuhnya salah       kalo pegawai yang di salahkan lantas bagaimana px80\ https://t   co/1Jb6jjR576
HS,AFauzi51174584 @detikcom terus peran orang tua dmn? kok bisa anak yang katanya dibawah umur beli vocer game sehargx80\ https://t   co/4cnXxgWkJF
Non_HS,AFauzi51174584 @detikcom Tidak cuma cari untung aja?  Heyyyy mereka kerja ya jelas lah cari untung xa2 kan anaknya yx80\ https://t   co/mnkHSkT9yF
Non_HS,AFauzi51174584 @detikcom Tipe2 org klo kesandung jatoh kena batu pasti batunya yg disalahin
Abusive,AFauzi51174584 @detikcom Tolol bgt komen anda ya   
Non_HS,AFauzi51174584 @detikcom urusan ke indomaret ya privasi dong maz    Ya kali lo top up sesuatu ke indomaret       dia nanya buat apa?
Non_HS,AFauzi51174584 @detikcom Wah anda sama kaya emak2 itu    Ibarat kata anda memiliki anak dan nilai dia jelek krn malax80\ https://t   co/RwANHVYvMh
Non_HS,AFauzi51174584 @detikcom Ya anak nya dong diawasin jgn bisanya nyalahin org aja
Non_HS,AFauzi51174584 @detikcom Ya sadar diri aja berati yg salah kita    salah didik anak gaperlu salahin orang lain       kalx80\ https://t   co/b5dtImBevy
Non_HS,AFauzi51174584 @detikcom yg beli apa dulu             misal rokok/miras/kondom ya tentu akan dilarang krn dibawah umur             lahx80\ https://t   co/NEBT7dCLz7
HS,AFauzi51174584 @detikcom Yg komen ini fiks ga ada ilmu dagang
Non_HS,AFauzi51174584 @detikcom Yg patut disalahin yah ortunya dooong          Masa iyya salahin orang lain         
Non_HS,AFauzi51174584 @detikcom yg pertama disalahkan tetep orang tuanya masih kecil dah dikasih smartphone tp orangtuanyx80\ https://t   co/DGXwOqHdUb
Non_HS,AfdalMhd @leotamaro @detikcom Kena indeed sama sobat kami @redsheye
HS,AfifiMohammad3 @dimasariesp @detikcom @DivHumas_Polri @CCICPolri Hhooaaamm DUNGU oh DUNGU  ASTAGHFIRULLAH    Apa ygx80\ https://t   co/El5rXIdu1k
Non_HS,AfifiMohammad3 @dimasariesp @detikcom Bah? Tanyak? Gua cuman LEWAT SEKALI dan d suruh TANYAK? HAHAHAHA LUCU sekalix80\ https://t   co/zVgh5IMjaP
Non_HS,AfifiMohammad3 @dimasariesp @detikcom Biar makin asik ngobrolnya dan bisa mastiin itu barang BARU apa BEKAS       bisax80\ https://t   co/Jo5fWTmDdv
HS,AfifiMohammad3 @dimasariesp @detikcom Hhooaaammmmmn DUNGU oh DUNGU       ASTAGHFIRULLAH     Gua sih melihat dengan mata kx80\ https://t   co/h5heCTQ2eY
Non_HS,AfifiMohammad3 @dimasariesp @detikcom Jikalau lu gak PERCAYA pemerintah       elu bisa TANYA ke POLISI terdekat di JEMBx80\ https://t   co/UD13zT5aLa
Non_HS,AfifiMohammad3 @dimasariesp @detikcom Ppffttt       pertanyaan bodoh    Saya bisa mastiin darimana bang kalo itu BARU apax80\ https://t   co/SWe8ejLRbJ
HS,AfifiMohammad3 @dimasariesp @detikcom Udah akun PALSU       berasa paling NGERTI padahal gak ada di TKP    Lucu sekali anda xa3
Non_HS,AfifiMohammad3 @mezmezo @detikcom ya pilih lembaga yg bukan dari yg terciduk kemarin    Beres toh?
Non_HS,AfrizalLaw @detikcom Katakan yang benar itu benar       yang salah itu salah        Kalau masalah makan       satu piring saja kix80\ https://t   co/Vbsq8xl6Wa
Non_HS,Afrizalmaulanaa @delvinatasia @detikcom mirip lah pas pecahan 2000 muncul    Pedagang masih kurang info    Mungkin tahx80\ https://t   co/cfkP8qrV2v
HS,agenelitglobal @detikcom Kadrun sama Cebong kalo lebaran sungkeman ngga?
Non_HS,ageng_yudha @Kamarrul4 @detikcom  Guru Besar macem Dr    Azahari jg bisa jd teroris        Harusnya km yg test       biarx80\ https://t   co/pgJZNSIgr1
Non_HS,ageng_yudha @pengarang_sajak @detikcom Lalu   yg banyak   lulus itu sebab lat ternya tidak bagus      begitukah maksud anda
Non_HS,agfiansyah @detikcom Ga tau       elo yang lebih tau lah    Kalau elo mau viral ya silahkan aja
Non_HS,agismaulanaaa @rikkael_val @detikcom Gak ada yg ngejamin juga keluarga lu bakal hidup saat kau bawa virus   
HS,AGoeci @ArmaeniI @detikcom Masalahnya yg dikirim ke sini jg tukang cangkul
Non_HS,AGoeci @SydSalesman @detikcom Dulu Gus Dur mau buka kedutaan besar Israel di Indonesia banyak yang menentang padahx80\ https://t   co/LJUhQ1mEnR
Non_HS,AGoeci @yusufjoal @detikcom Ga lulus tes ja bisa nangkep koruptor       ga kaya ketuanya x85
Non_HS,AGoeci @yusufjoal @detikcom Trus mau bela orang yg buat matanya buta satu??
Non_HS,AGoeci @yusufjoal @detikcom yg gak lulus test integritas katanya kasatgas ott bupati nganjuk ?
HS,agoeshoe @detikcom Betul    Erdogan cuma gimik    Menarik simpati    Jual agama utk politik    Persis kelakuan politikus di Indonesia
Non_HS,agoeshoe @detikcom Betul    Gertak sambel aja si Erdogan    Liga Arab aja masih mikir
Non_HS,agoeshoe @detikcom Krn ngajak negara-negara Islam gak ada yang mau       boleh aja    Kalau Rusia juga gak mau       semoga Tux80\ https://t   co/GwV6MEm6uc
Non_HS,agoeshoe @Horius_Mododahi @detikcom Boleh lah       atas nama kemanusiaan kan boleh2 saja
Non_HS,Agoespram_1908 @detikcom TkA noh yang dprotess            mudik dslahin          Aneh            
HS,agsmhrdikaaa @detikcom Bukan tidak menghrgai      sadarlah bhwa ajaran selain islam itu sesat         
Non_HS,Agung_Aircrash @detikcom Coba crosscek saja          Saya yakin pertanyaan dan jawaban tes semua berbntuk Lisan utk menghilangkan alat bukti   
Non_HS,agung261227 @Astajimmmmmm @satriaoetami81 @detikcom emot ketawa mu tu gak bikin kamu lebih pinter dari guru2 besar itu brai         
Non_HS,agung261227 @awanna7055 @JuperrrrLinn11 @detikcom xadxadxad gak paham dengan yang dibaca ya x81 Justru itulah keanehannya      x80\ https://t   co/7Ae1gGUggl
Non_HS,agung261227 @awanna7055 @JuperrrrLinn11 @detikcom Justru saya kasian sama hidup lu       senang banget jika NB dan kawax80\ https://t   co/mYRw72PCwy
HS,agung261227 @awanna7055 @JuperrrrLinn11 @detikcom Mental koruptor gerah dengara NB 
Non_HS,agung261227 @awanna7055 @JuperrrrLinn11 @detikcom Padahal banyak kasus terungkap dari hasil investigasi tempo      
Non_HS,agung261227 @awanna7055 @JuperrrrLinn11 @detikcom Tesnya apa? Nyambung gak itu pertanyaannya dengan tupoksi yang bakal mereka emban?
Non_HS,agung261227 @awanna7055 @JuperrrrLinn11 @detikcom Ya udah       bagaimana kalau detikcom? https://t   co/RU0eD2VX9q
Non_HS,agung261227 @DesainKak @detikcom Bukannya lagi ngomongin ujian sim? Yg  soalnya susah bgt sampe 3x gak lulus   
Non_HS,agung261227 @KenROK20 @Astajimmmmmm @detikcom Yang diem aja kie sopo loh mas      wong menteri ne yowes diciduk ngono loh      
Non_HS,agung261227 @leo_chelseafc @detikcom kalo baca beritanya katanya si anak nyuri       dan yaa betul ngapain petugas harux80\ https://t   co/3kfo4wi8uZ
Non_HS,agung261227 @PeriRiduan @awanna7055 @JuperrrrLinn11 @detikcom Ini pasti yg kasih penghargaan g paham TWK       bisa2nyax80\ https://t   co/NJUfZKJzQp
HS,AgungDawa @detikcom Ente ngomong apa sich  ??? Berita ke kiri       nge-jawab ke kanan             Waras bro  ???
Non_HS,agungpiniji @detikcom Jd kepala daerah biayanya mahal blm lagi mahar pd partai kalo ga cari sampingan rugi bandar   
Non_HS,agungsup_ @detikcom kudu risen dulu gung ngen iso begitu haha
Non_HS,agungsup_ @willysyaido @detikcom aku kok ora ngeti gung    Sopo iku wqwq \xf0xa5\xb2x88
Non_HS,agungsup_ @yogokong @detikcom Koncone koncoku ono seng jkt-solo
Non_HS,agus_manurung @detikcom Bukanya dari dulu israel nyerang palestine? Kok di bales malah ngamuk
Non_HS,agusmujiantoo @detikcom Ditambah lagi       dipertontonkan dengan fenomena2 kayak gini: https://t   co/5DgGxmywRY
Non_HS,agusmujiantoo @detikcom Gak bisa diatur          padahal demi kebaikan diri swnsiri       belum tau rasanya kena Covid yah ?
Non_HS,aguspok @detikcom Aneh ya rata2 kalau mau masuk pabrik harus bayar dulu x94x94
Non_HS,aguspok @detikcom Emas seberapa gede gaji satpamnya? Mau masuk kerjaan aja bayar 20 juta    Dijadiin modal usaha udah gede itu
HS,aguspok @detikcom Kadesnya jadi HRD? WKWKW
Non_HS,AgusPramono74 @detikcom Bukannya sebalik nya dul         baca yg benar
Non_HS,AgusSet84586777 @detikcom  Biaya balik modal    Enak aja harta gue berkurang    Belom lagi harus  yetor\ juga 
Non_HS,agusyasin_83 @detikcom Seperti biasa       takbir sendiri       azan dan khomat sendiri       khutbah sendiri
Non_HS,AHalaban @Robbygus_19 @detikcom semoga bidadarinya tidak kabur ya 
Non_HS,AHalaban @Robbygus_19 @detikcom Selamat jln bang sapri dan komedian u selalu saya kenang      semoga husnul khotimah bang sapri      \xf0x98xf0x98\xadxad
Non_HS,AhdiatMzm @TnNugroz @detikcom ingat       iron dome itu punya keefektifan 90 persen    mayoritas ditangkis oleh iron domex80\ https://t   co/8dVjw5CNWW
Non_HS,AhdiatMzm @TnNugroz @detikcom Ya sejujurnya sih saya gak support apa yang dilakukan pemerintah israel di yerusalemx80\ https://t   co/ZQhuxilmXK
Non_HS,ahmad_fikri86 @sibolahuta_ @_banyulaut @detikcom Yg sembunyi dibalik warga wkwkwkwkwk
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom dan si pegawai ini dia bekerja untuk siapa? KPK kan?x80\ https://t   co/m4r3BBOPKR
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom justru tes jargon itu kalo km ditanya hafal gk ttg isx80\ https://t   co/nldWKxTm4d
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Nah pd argumen awal anda bilang jika 1 aturan agama dx80\ https://t   co/Yvk7f6zx2e
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Nah tes profesionalitas itu ada dalam Pancasila kan yx80\ https://t   co/ljxL5PNLOo
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Ngomen sendiri ngelike sendiri         wkwkw    siapa yg bawax80\ https://t   co/vqecdnJV75
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Nih  isi butir sila ke 3 Pancasila ayat 1 dan 2 ttg px80\ https://t   co/dtz8FoqbFS
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Profesionalitas ini dibutuhkan KPK tujuannya untuk apx80\ https://t   co/qxwcX8LKsB
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Situ yg pikirannya sempit dmn tes kebangsaan hanya dix80\ https://t   co/d5iF9oD5cY
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Sy tanya sekali lagi       kalo kepentingan bangsa ini dix80\ https://t   co/crPLvBscfQ
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Tapi anda lupa kalo KPK itu lembaga yg melakukan penyx80\ https://t   co/8AInGual8n
Non_HS,Ahmad61851840 @dickywibowo21 @fa_syahidah @DVierda @detikcom Ya sdhlah gmn kamu aja       yg pasti profesionalisme inix80\ https://t   co/77lqRJqTWO
Non_HS,ahmadiyekwam @detikcom Ini tandanya akal lo yg blom nyampe mlihat apa yg trjadi disekitar       brsikap ignorant thd apx80\ https://t   co/n7jUoydgmX
HS,ahmadiyekwam @detikcom Lo test SBMPTN ditanya pacaran ngapain aja gtu ga? Atau pndapat LGBT?
Non_HS,ahmadiyekwam @jo_ipon6 @detikcom Diam melihat ketidakadilan adalah salah satu mental koruptor   
HS,ahmadkery @345_rizki @AbuRay6 @detikcom Yahudi pesek
HS,ahmadkery @AbuRay6 @detikcom Argumen murahan
HS,AhmadMaududi9 @detikcom Bansos        harun masiku       PKI        itu2 aja senjata dalilnya kadrun         x85x80
HS,AhmadMaududi9 @detikcom Baru segitu aja cemen          Tuh fpi jihad di israel bukan recokin bangsa sendiri       Ngerti ora son?
HS,AhmadMaududi9 @detikcom Drone         mabok         puasa kah
HS,AhmadMaududi9 @detikcom kenyataan emang pahit                fpi emang biangnya melawan aturan pemerintah            
HS,AhmadMaududi9 @detikcom Melek terima kenyataan kl emg gerombolan 212 kriminal
Non_HS,AhmadMaududi9 @detikcom Narasi judul itu dibuat supaya menggugah untuk membaca ISI-nya    Lagian apanya yang salah sx80\ https://t   co/UpeoMYAU9A
Non_HS,AhmadMaududi9 @detikcom Pengiringan opini tentang FPI       seakan akan FPI salah terus    walaupun pemerintah yg salah sudutin aja FPI
Non_HS,AhmadMaududi9 @detikcom Sepertinya ada bang jago baru nih  Tolong pantau dan ambil tindakan segera @DivHumas_Polri @CCICPolri @Puspen_TNI
Non_HS,AhmadMaududi9 @detikcom Ya kalo emang anggota efpei masa mau dibilang anggota keluarga situ       kan aneh    
Non_HS,AhmadMaududi9 @detikcom Ya kalo emang anggota FPI gimana? Faktanya gitu? Emang yang bansos sama benur kemaren disex80\ https://t   co/CLrvvlUTLt
HS,ahmadmubarok019 @detikcom Sorry gue bukan pemakan duit haram kaya elu xae  xad
Non_HS,ahmadmvauzi @detikcom Diaminkan saja doa baik atau sebaliknya itu jg akan kembali ke pemiliknya      doakan saja husnul khotimah ya
Non_HS,AhmadShiddiqN @detikcom Klo diteruskan israel bangkrut    Iron dome mahal    Utk hancur 1 peluru kendali sudah hilang berapa milyar   
Non_HS,AhmadShiddiqN @NgilmuKantiLaku @Oparlupa @anakpunkgoaran @detikcom Ya konflik ini terjadi karena ada pihak yahudix80\ https://t   co/dREtL8BBLO
Non_HS,ahmadsolihin666 @detikcom kurang tau pak       tapi yg saya rasa waktu kemarin kena sih lumayan nyusahin           jangan meremehkan
Non_HS,ahmadtutaa @ibnu_solehudien @detikcom Hamas nyerang Israel karena dipicu apa?   Mmg harus diakui hamas gak mikir dx80\ https://t   co/bUsjgpCvC0
HS,AhmadWahyudiPu1 @detikcom Kerempeng anying
Non_HS,AhmadZa15445496 @detikcom doa orang2 beriman itu begini yakk
Non_HS,AhmadZa15445496 @detikcom Tengku Zulkarnain dah lebih dulu tuh         
Non_HS,ahqidtyasp @detikcom Saya yakin kok anda orang yg cerdas dan tau bahwa maksud belanja disini adalah belanja untuk keperluan yg vital
Non_HS,ahqidtyasp @detikcom Yg terbaeu merknya vanish ngak si hahahahaha
HS,ahyarichenkoACM @detikcom penyuka bokep belajar ngetwit
HS,AhyarmuhammadC @FerdinandHaean3 @detikcom pendukung ANIS BASWEDAN kejang2    NOVEL BASWEDAN tersingkir          tidak adax80\ https://t   co/nMUHBOWqa8
Non_HS,Aiizzz17 @detikcom Ga mungkin tiba2 maen pecat       Ga ada istilah special case untuk pelanngaran korupsi      
Non_HS,aik_arif Knp nakes yg berani dputus kontraknya? Dia cm mnyuarakn hak  Tolong tindak yg mncopotnya &amp
Non_HS,ajamreh @69_lelono @prayudhabowo @detikcom Tes TWK dipengaruhi oleh Pola Berfikir seseorang             Tiap bulan tiap wax80\ https://t   co/pTmAljYwAF
Non_HS,ajamreh @Ariefpp3 @prayudhabowo @detikcom Korupsi apa yg bisa diatur? Punya bukti?
Non_HS,aji_siho @dnssantana95 @gamapila @detikcom Hanya tuhan       turki dan israel yang tau    Intinya sih pasti ada mutualismx80\ https://t   co/rd30w1xnPj
Non_HS,Ajie85Ajie @detikcom Kl 8 bulan nunggak artinya kena dampak covid-19    Kita ga pernah tau apakah dia mau gaya ngutax80\ https://t   co/KJBFiaWZCz
Non_HS,Ajie85Ajie @detikcom Ya tpi caranya nagih salah lagian  itu bawa orang sakit      di rumah kan bisa              klo di kampungx80\ https://t   co/uN8lkfDu2Y
Non_HS,AjimImam @detikcom @girlymiaw tuh ada korbannya    Walau akun IGnya beda       tapi modusnya sama    Otherwise       you have ax80\ https://t   co/WAjxBPDb2R
Non_HS,AjiMirzaWardana @detikcom Mngkin wkt pertanyaan apa dasar negara kita dia gamang jawab pancasila atau keliru jawab khilafaahhh xad
HS,ajo_apt @detikcom @msaid_didu Memang @aniesbaswedan goblok ya       bisa2 nya orang mau ziarah malah dilarangxa3
Abusive,ajo_apt @pratamawly @FahryBakrie @detikcom Cebong emang betul2 goblok      
Non_HS,Ajooooh @detikcom aku udah liat       yg kesisa cuma tubuh bagian atas sama 1 kaki utuh dari pangkal paha
Non_HS,Ajooooh @detikcom Di akunnya mbak @Namaku_Mei ada      tapi diburem       bahaya kalo ga diburem       sadis
Non_HS,Ajooooh @detikcom kayak apa kak      boleh kasih gambaran? bener2 kebelah jadi 2 begituu? xa8
Non_HS,ajotegie @detikcom Memang  harus  di  beritahukan  ke anda gitu???
HS,ajsjdjkddkdk @detikcom Nanti jg bakal tau akibat kalo cukong berkuasa       rumah tinggal mu yg di emperan toko bakal digusur
HS,ajsjdjkddkdk @detikcom Yaelah yaelah       justru karena pemerintah gak becus makanya pakai tenaga aseng
HS,Akbar5Wicaksono @sofyanmike29 @hannabayu911 @detikcom dikit dikit buzer kontol    diajak diskusi dikit2 buzzer gblok
Non_HS,AkbarWasito @detikcom Sejak uang ini di cetak pertama kali udh di umum in di media cetak maupun electronic  bisa buat belanja ko  
HS,Akhirza84138113 @detikcom Tetasan akhir jaman telah lahir 
Non_HS,Akhirza84138113 @detikcom wkwkwkwk                yg benar itu orang yg ga bisa ngerjain tes ya disingkirkan     Punya bukx80\ https://t   co/QkBBPtCYGZ
Non_HS,akhsani26 @detikcom Biar aja rumah dan uang dia bukan korupsi negara
Non_HS,akhsani26 @detikcom Emang kalo bantu yang didalam negeri harus lapor anda dulu      emangnya anda siapa???? Diam saat ix80\ https://t   co/CwQVgSdbi0
Non_HS,akhsani26 @detikcom Kadrun yg beli ga pake nawar       dibeli pake harga kemanusiaan
HS,akhsani26 @detikcom Lo bantu kaga nyinyir iya    Lo yahudi pesek?
Non_HS,akhsani26 @detikcom strategi pemasaran yang bagus       biar cepet laku      
